board_id,active,from_parametercode,from_hoedanigheid,from_limietsymbool,from_eenheid,to_parametercode,to_hoedanigheid,to_limietsymbool,to_eenheid,support_rows,method
rivierenland,true,4558,nvt,<,ug/l,metlcl,nvt,<,ug/l,1558,summary_equal_count_minmax_unique
rivierenland,true,4107,nvt,<,ug/l,ant,nvt,<,ug/l,1542,summary_equal_count_minmax_unique
rivierenland,true,4618,nvt,<,ug/l,pyrmtnl,nvt,<,ug/l,1537,summary_equal_count_minmax_unique
rivierenland,true,4544,nvt,<,ug/l,metocbsfn,nvt,<,ug/l,1521,summary_equal_count_minmax_unique
rivierenland,true,4563,nvt,<,ug/l,mevfs,nvt,<,ug/l,1500,summary_equal_count_minmax_unique
rivierenland,true,4545,nvt,<,ug/l,metocbso,nvt,<,ug/l,1495,summary_equal_count_minmax_unique
rivierenland,true,4338,nvt,<,ug/l,clomzn,nvt,<,ug/l,1494,summary_equal_count_minmax_unique
rivierenland,true,4530,nvt,<,ug/l,linrn,nvt,<,ug/l,1489,summary_equal_count_minmax_unique
rivierenland,true,4699,nvt,<,ug/l,tadmnl,nvt,<,ug/l,1484,summary_equal_count_minmax_unique
rivierenland,true,4109,nvt,<,ug/l,bap,nvt,<,ug/l,1477,summary_equal_count_minmax_unique
rivierenland,true,4539,nvt,<,ug/l,mzcl,nvt,<,ug/l,1477,summary_equal_count_minmax_unique
rivierenland,true,4325,nvt,<,ug/l,cltlnl,nvt,<,ug/l,1470,summary_equal_count_minmax_unique
rivierenland,true,4101,nvt,<,ug/l,dbahant,nvt,<,ug/l,1466,summary_equal_count_minmax_unique
rivierenland,true,4396,nvt,<,ug/l,dmtmf,nvt,<,ug/l,1462,summary_equal_count_minmax_unique
rivierenland,true,4580,nvt,<,ug/l,oaml,nvt,<,ug/l,1458,summary_equal_count_minmax_unique
rivierenland,true,4414,nvt,<,ug/l,esfvlrt,nvt,<,ug/l,1453,summary_equal_count_minmax_unique
rivierenland,true,4716,nvt,<,ug/l,tfrlne,nvt,<,ug/l,1449,summary_equal_count_minmax_unique
rivierenland,true,4619,nvt,<,ug/l,pyrpxfn,nvt,<,ug/l,1445,summary_equal_count_minmax_unique
rivierenland,true,4616,nvt,<,ug/l,pyrdbn,nvt,<,ug/l,1444,summary_equal_count_minmax_unique
rivierenland,true,4112,nvt,<,ug/l,bkf,nvt,<,ug/l,1440,summary_equal_count_minmax_unique
rivierenland,true,4111,nvt,<,ug/l,bghipe,nvt,<,ug/l,1439,summary_equal_count_minmax_unique
rivierenland,true,4407,nvt,<,ug/l,durn,nvt,<,ug/l,1430,summary_equal_count_minmax_unique
rivierenland,true,4538,nvt,<,ug/l,mmtn,nvt,<,ug/l,1424,summary_equal_count_minmax_unique
rivierenland,true,4510,nvt,<,ug/l,ipdon,nvt,<,ug/l,1423,summary_equal_count_minmax_unique
rivierenland,true,4514,nvt,<,ug/l,iptrn,nvt,<,ug/l,1419,summary_equal_count_minmax_unique
rivierenland,true,4114,nvt,<,ug/l,inp,nvt,<,ug/l,1414,summary_equal_count_minmax_unique
rivierenland,true,4550,nvt,<,ug/l,c1ybrfs,nvt,<,ug/l,1410,summary_equal_count_minmax_unique
rivierenland,true,4372,nvt,<,ug/l,dcbnl,nvt,<,ug/l,1403,summary_equal_count_minmax_unique
rivierenland,true,4450,nvt,<,ug/l,fenppmf,nvt,<,ug/l,1393,summary_equal_count_minmax_unique
rivierenland,true,4299,nvt,<,ug/l,buprmt,nvt,<,ug/l,1390,summary_equal_count_minmax_unique
rivierenland,true,4365,nvt,<,ug/l,desmtn,nvt,<,ug/l,1387,summary_equal_count_minmax_unique
rivierenland,true,4282,nvt,<,ug/l,azoxsbn,nvt,<,ug/l,1386,summary_equal_count_minmax_unique
rivierenland,true,4599,nvt,<,ug/l,procmdn,nvt,<,ug/l,1381,summary_equal_count_minmax_unique
rivierenland,true,4108,nvt,<,ug/l,baa,nvt,<,ug/l,1376,summary_equal_count_minmax_unique
rivierenland,true,4568,nvt,<,ug/l,mlnrn,nvt,<,ug/l,1372,summary_equal_count_minmax_unique
rivierenland,true,4662,nvt,<,ug/l,tebcnzl,nvt,<,ug/l,1363,summary_equal_count_minmax_unique
rivierenland,true,4487,nvt,<,ug/l,furlxl,nvt,<,ug/l,1356,summary_equal_count_minmax_unique
rivierenland,true,4463,nvt,<,ug/l,fluaznm,nvt,<,ug/l,1350,summary_equal_count_minmax_unique
rivierenland,true,4610,nvt,<,ug/l,propad,nvt,<,ug/l,1347,summary_equal_count_minmax_unique
rivierenland,true,4293,nvt,<,ug/l,bittnl,nvt,<,ug/l,1346,summary_equal_count_minmax_unique
rivierenland,true,4386,nvt,<,ug/l,dfncnzl,nvt,<,ug/l,1344,summary_equal_count_minmax_unique
rivierenland,true,4722,nvt,<,ug/l,vinczln,nvt,<,ug/l,1338,summary_equal_count_minmax_unique
rivierenland,true,4508,nvt,<,ug/l,indxcb,nvt,<,ug/l,1336,summary_equal_count_minmax_unique
rivierenland,true,4551,nvt,<,ug/l,c1yclprfs,nvt,<,ug/l,1336,summary_equal_count_minmax_unique
rivierenland,true,4562,nvt,<,ug/l,metbzn,nvt,<,ug/l,1335,summary_equal_count_minmax_unique
rivierenland,true,4669,nvt,<,ug/l,terc4yazne,nvt,<,ug/l,1332,summary_equal_count_minmax_unique
rivierenland,true,4113,nvt,<,ug/l,chr,nvt,<,ug/l,1331,summary_equal_count_minmax_unique
rivierenland,true,4424,nvt,<,ug/l,c2ybrfs,nvt,<,ug/l,1324,summary_equal_count_minmax_unique
rivierenland,true,4300,nvt,<,ug/l,bupfzn,nvt,<,ug/l,1314,summary_equal_count_minmax_unique
rivierenland,true,4408,nvt,<,ug/l,dodmf,nvt,<,ug/l,1311,summary_equal_count_minmax_unique
rivierenland,true,4110,nvt,<,ug/l,bbf,nvt,<,ug/l,1307,summary_equal_count_minmax_unique
rivierenland,true,4374,nvt,<,ug/l,dcfande,nvt,<,ug/l,1305,summary_equal_count_minmax_unique
rivierenland,true,4106,nvt,<,ug/l,acny,nvt,<,ug/l,1296,summary_equal_count_minmax_unique
rivierenland,true,4691,nvt,<,ug/l,tolfande,nvt,<,ug/l,1288,summary_equal_count_minmax_unique
rivierenland,true,4383,nvt,<,ug/l,detfcb,nvt,<,ug/l,1287,summary_equal_count_minmax_unique
rivierenland,true,4504,nvt,<,ug/l,imzll,nvt,<,ug/l,1281,summary_equal_count_minmax_unique
rivierenland,true,4481,nvt,<,ug/l,fosln,nvt,<,ug/l,1277,summary_equal_count_minmax_unique
rivierenland,true,4256,nvt,<,ug/l,dmst,nvt,<,ug/l,1269,summary_equal_count_minmax_unique
rivierenland,true,4475,nvt,<,ug/l,flutlnl,nvt,<,ug/l,1258,summary_equal_count_minmax_unique
rivierenland,true,4353,nvt,<,ug/l,cypdnl,nvt,<,ug/l,1230,summary_equal_count_minmax_unique
rivierenland,true,4655,nvt,<,ug/l,spinsd,nvt,<,ug/l,1226,summary_equal_count_minmax_unique
rivierenland,true,4044,nvt,<,ug/l,chch,nvt,<,ug/l,1219,summary_equal_count_minmax_unique
rivierenland,true,4421,nvt,<,ug/l,etfmst,nvt,<,ug/l,1216,summary_equal_count_minmax_unique
rivierenland,true,4105,nvt,<,ug/l,acne,nvt,<,ug/l,1185,summary_equal_count_minmax_unique
rivierenland,true,4361,nvt,<,ug/l,desc2yatzne,nvt,<,ug/l,1175,summary_equal_count_minmax_unique
rivierenland,true,4260,nvt,<,ug/l,4ttc8yfol,nvt,<,ug/l,1168,summary_equal_count_minmax_unique
rivierenland,true,4264,nvt,<,ug/l,actmpd,nvt,<,ug/l,1168,summary_equal_count_minmax_unique
rivierenland,true,4259,nvt,<,ug/l,4c9yfol,nvt,<,ug/l,1167,summary_equal_count_minmax_unique
rivierenland,true,4606,nvt,<,ug/l,propzne,nvt,<,ug/l,1164,summary_equal_count_minmax_unique
rivierenland,true,4506,nvt,<,ug/l,imdcpd,nvt,<,ug/l,1162,summary_equal_count_minmax_unique
rivierenland,true,4687,nvt,<,ug/l,tomtn,nvt,<,ug/l,1145,summary_equal_count_minmax_unique
rivierenland,true,1030,nvt,"",mmol/l,co3,nvt,"",mmol/l,1127,summary_equal_count_minmax_unique
rivierenland,true,4482,nvt,<,ug/l,fosfmdn,nvt,<,ug/l,1124,summary_equal_count_minmax_unique
rivierenland,true,4233,nvt,<,ug/l,24dp,nvt,<,ug/l,1123,summary_equal_count_minmax_unique
rivierenland,true,4683,nvt,<,ug/l,tofnc1y,nvt,<,ug/l,1118,summary_equal_count_minmax_unique
rivierenland,true,4033,nvt,<,ug/l,aedsfn,nvt,<,ug/l,1106,summary_equal_count_minmax_unique
rivierenland,true,4046,nvt,<,ug/l,hcb,nvt,<,ug/l,1106,summary_equal_count_minmax_unique
rivierenland,true,4385,nvt,<,ug/l,deet,nvt,<,ug/l,1101,summary_equal_count_minmax_unique
rivierenland,true,4232,nvt,<,ug/l,24db,nvt,<,ug/l,1097,summary_equal_count_minmax_unique
rivierenland,true,4242,nvt,<,ug/l,mcpb,nvt,<,ug/l,1096,summary_equal_count_minmax_unique
rivierenland,true,4696,nvt,<,ug/l,tpermtn,nvt,<,ug/l,1094,summary_equal_count_minmax_unique
rivierenland,true,4697,nvt,<,ug/l,tpyrfnx,nvt,<,ug/l,1094,summary_equal_count_minmax_unique
rivierenland,true,4261,nvt,<,ug/l,abmtne,nvt,<,ug/l,1092,summary_equal_count_minmax_unique
rivierenland,true,4678,nvt,<,ug/l,thiacpd,nvt,<,ug/l,1091,summary_equal_count_minmax_unique
rivierenland,true,4526,nvt,<,ug/l,lcyhltn,nvt,<,ug/l,1090,summary_equal_count_minmax_unique
rivierenland,true,4354,nvt,<,ug/l,cyrmzne,nvt,<,ug/l,1089,summary_equal_count_minmax_unique
rivierenland,true,4225,nvt,<,ug/l,245t,nvt,<,ug/l,1085,summary_equal_count_minmax_unique
rivierenland,true,4613,nvt,<,ug/l,pymtzne,nvt,<,ug/l,1084,summary_equal_count_minmax_unique
rivierenland,true,4371,nvt,<,ug/l,dcba,nvt,<,ug/l,1075,summary_equal_count_minmax_unique
rivierenland,true,4457,nvt,<,ug/l,fipnl,nvt,<,ug/l,1073,summary_equal_count_minmax_unique
rivierenland,true,4359,nvt,<,ug/l,demtsc1y,nvt,<,ug/l,1072,summary_equal_count_minmax_unique
rivierenland,true,4587,nvt,<,ug/l,pendmtln,nvt,<,ug/l,1068,summary_equal_count_minmax_unique
rivierenland,true,4714,nvt,<,ug/l,tfmzl,nvt,<,ug/l,1057,summary_equal_count_minmax_unique
rivierenland,true,4254,nvt,<,ug/l,4cpa,nvt,<,ug/l,1050,summary_equal_count_minmax_unique
rivierenland,true,4231,nvt,<,ug/l,24d,nvt,<,ug/l,1044,summary_equal_count_minmax_unique
rivierenland,true,4297,nvt,<,ug/l,broxnl,nvt,<,ug/l,1041,summary_equal_count_minmax_unique
rivierenland,true,4509,nvt,<,ug/l,ioxnl,nvt,<,ug/l,1040,summary_equal_count_minmax_unique
rivierenland,true,4115,nvt,<,ug/l,naf,nvt,<,ug/l,1039,summary_equal_count_minmax_unique
rivierenland,true,4472,nvt,<,ug/l,fluroxpr,nvt,<,ug/l,1039,summary_equal_count_minmax_unique
rivierenland,true,4707,nvt,<,ug/l,tcpr,nvt,<,ug/l,1032,summary_equal_count_minmax_unique
rivierenland,true,4494,nvt,<,ug/l,haloxfp,nvt,<,ug/l,1027,summary_equal_count_minmax_unique
rivierenland,true,4049,nvt,<,ug/l,c1oxfnzde,nvt,<,ug/l,1007,summary_equal_count_minmax_unique
rivierenland,true,4103,nvt,<,ug/l,fen,nvt,<,ug/l,1006,summary_equal_count_minmax_unique
rivierenland,true,4458,nvt,<,ug/l,floncmd,nvt,<,ug/l,1003,summary_equal_count_minmax_unique
rivierenland,true,4236,nvt,<,ug/l,26dclbenad,nvt,<,ug/l,993,summary_equal_count_minmax_unique
rivierenland,true,4102,nvt,<,ug/l,pyr,nvt,<,ug/l,992,summary_equal_count_minmax_unique
rivierenland,true,4460,nvt,<,ug/l,fluazfp,nvt,<,ug/l,984,summary_equal_count_minmax_unique
rivierenland,true,4036,nvt,"",ug/l,carbdzm,nvt,"",ug/l,981,summary_equal_count_minmax_unique
rivierenland,true,4456,nvt,<,ug/l,fenvlrt,nvt,<,ug/l,971,summary_equal_count_minmax_unique
rivierenland,true,4679,nvt,<,ug/l,thiamtxm,nvt,<,ug/l,968,summary_equal_count_minmax_unique
rivierenland,true,4252,nvt,<,ug/l,4clan,nvt,<,ug/l,943,summary_equal_count_minmax_unique
rivierenland,true,4104,nvt,<,ug/l,flu,nvt,<,ug/l,930,summary_equal_count_minmax_unique
rivierenland,true,4534,nvt,<,ug/l,mcpp,nvt,<,ug/l,926,summary_equal_count_minmax_unique
rivierenland,true,4271,nvt,<,ug/l,acpmtn,nvt,<,ug/l,886,summary_equal_count_minmax_unique
